user_score;publisher;title;genre;score;release
;;Pajama Sam 2: Thunder and Lightning Aren't So Frightening;;;Jun 3, 1998
;;Pajama Sam: Games to Play on Any Day;;;Oct 23, 2014
;;Pajama Sam: Lost and Found;;;Jan 1, 2003
;;Pall;;;Oct 28, 2014
;;Pallino d'Oro 2012;;;May 2, 2012
;;Palm Kingdoms 2 Deluxe;;;Mar 26, 2012
;;Panda Pounce;;;Sep 10, 2014
8.3;Crystal Dynamics;Pandemonium!;Action,Platformer,3D,Platformer,3D;;Jun 30, 1997
4.2;Atlus Online;Pandora Saga;Role-Playing,MassivelyMultiplayerOnline,Fantasy,Fantasy;;Feb 15, 2011
;Microsoft Game Studios;Pandora's Box;Action,General;;Aug 31, 1999
7.4;;Pandora: First Contact;;68;Nov 14, 2013
;;Pandora: Purge of Pride;;;Jun 11, 2013
;;Pangya;;;May 21, 2009
;;Pangya: United;;;Apr 27, 2011
;;PANORAMICAL;;;Sep 17, 2015
;;Pantheon;;;Mar 20, 2007
;Simon & Schuster;Panty Raider: From Here to Immaturity;Miscellaneous,General,General;;May 25, 2000
5.1;;Panzar;;;Nov 25, 2013
;Matrix Games;Panzer Command: Kharkov;Strategy,Wargame,Turn-Based;;Apr 11, 2008
;Matrix Games;Panzer Command: Operation Winter Storm;Strategy,Turn-Based,Wargame,Turn-Based;;Nov 16, 2006
;SSI;Panzer Commander;Simulation,Tank,Tank;;Apr 30, 1998
7.5;_No Company, Slitherine;Panzer Corps;Strategy,Real-Time,Wargame,Real-Time;80;Jul 11, 2011
7.0;;Panzer Corps: Afrika Korps;;;Aug 6, 2012
;;Panzer Corps: Allied Corps;;;Jun 6, 2013
;JoWooD Entertainment AG;Panzer Elite;Simulation,Tank,Tank;;Sep 30, 1999
;;Panzer Elite Action Gold Edition;;;May 16, 2014
;SSI;Panzer General 3D Assault;Strategy,General;;Aug 31, 1999
8.4;SSI;Panzer General II;Strategy,General;;Sep 30, 1997
7.3;SSI;Panzer General III: Scorched Earth;Strategy,General;71;Sep 28, 2000
;Strategy First;Panzer Killer!;ActionAdventure,Historic,Historic;;Nov 8, 2007
;;Panzer Tactics HD;;69;May 22, 2014
;;Paparazzi;;;Feb 17, 2015
;Activision;Paparazzi: The Million Dollar Shot!;Adventure,General;;Oct 6, 2006
6.8;;Paper Dungeons;;;Mar 26, 2014
;Crescent Moon Games;Paper Monsters;Action,Platformer,2D,Platformer,2D;;Sep 10, 2012
;;Paper Monsters Recut;;;Oct 23, 2014
6.6;;Paper Sorcerer;;73;Nov 2, 2013
;;Paper Wings;;;Jun 27, 2015
;;PaperBall;;;Nov 4, 2005
;;Paperbound;;68;Mar 31, 2015
8.5;;Papers, Please;;85;Aug 8, 2013
;;Paperwork;;;Feb 22, 2015
;;Papilio;;;Mar 11, 2015
7.9;Minority;Papo & Yo;Adventure,General,General;70;Apr 18, 2013
;;Paradigm Shift;;;May 19, 2014
;;Paradigm Shift (2013);;;Jul 1, 2013
8.5;Ubisoft;Paradise;Adventure,General,General;57;May 3, 2006
7.4;Tri Synergy;Paradise Cracked;Role-Playing,PC-styleRPG,PC-styleRPG;48;Sep 30, 2003
;;Paradise Quest;;;Jun 22, 2009
;;Paradox;;;Sep 9, 2013
;Paradox Interactive;Paradox Strategy 6-Pack;Strategy,Real-Time,Military;;Feb 23, 2005
;;Paragon;;;May 12, 2014
6.4;;Parallax;;68;Mar 10, 2015
;;Parallel;;;Jun 16, 2014
6.5;;Paranautical Activity;;;Sep 5, 2013
6.6;;Paranormal;;;Sep 12, 2013
;;Paranormal Agency;;;Mar 6, 2009
6.8;;Paranormal State: Poison Spring;;;Apr 9, 2014
8.3;Aspyr;ParaWorld;Strategy,Real-Time,Fantasy;71;Sep 27, 2006
;;Parcel;;;Mar 26, 2015
;;Parchisi;;;Feb 17, 2006
6.1;Groove Games;Pariah;Action,Shooter,First-Person,Sci-Fi,Sci-Fi,Shooter;69;May 3, 2005
5.8;;Parkan II;;;Apr 16, 2014
;;Parking Dash;;;Oct 20, 2008
;;Particle;;;Sep 18, 2009
;;PARTICLE MACE;;;Jan 22, 2015
;;Particles;;;May 22, 2014
8.8;;Particula;;;Jan 29, 2015
;;Particulars;;74;Dec 6, 2013
;Merscom LLC;Party Down;Miscellaneous,Puzzle,General,General,Puzzle;;Feb 25, 2009
7.6;;Party Hard;;67;Aug 25, 2015
4.3;;Party of Sin;;;Dec 13, 2012
;;Passage;;;Nov 1, 2007
;;Passage 4;;;Apr 13, 2014
;;Passing Pineview Forest;;;Nov 21, 2014
7.8;;Pat & Mat;;;Oct 1, 2009
;ValuSoft;Pat Sajak's Trivia Gems;Miscellaneous,Trivia/GameShow,Trivia/GameShow;;Apr 15, 2008
8.0;;Path of Exile;;86;Jan 25, 2013
;;Path of Exile: The Awakening;;;Jul 10, 2015
;;Pathogen Wars;;;Jan 25, 2014
8.8;Strategy First, Gambitious Digital Entertainment;Pathologic;First-Person,Adventure,Modern,3D;;Oct 20, 2012
;;Pathologic Classic HD;;;Oct 29, 2015
;;Patmos : Alive!;;;Sep 14, 2014
7.9;Strategy First;Patrician II: Quest for Power;Strategy,Real-Time,Historic;76;Oct 8, 2001
8.7;Encore Software, Inc.;Patrician III: Rise of the Hanse;Strategy,Real-Time,Historic,Historic;75;Oct 31, 2003
6.4;Kalypso;Patrician IV;Strategy,Real-Time,Historic;66;Sep 24, 2010
8.4;;Patrician IV: Rise of a Dynasty;;67;Mar 31, 2011
3.8;DreamCatcher Interactive;Patriots: A Nation Under Fire;Action,General,General;;Jan 23, 2007
;;Patterns;;;Mar 20, 2013
;;Pavel Quest;;;May 14, 2015
;THQ;Paws & Claws Pet Resort;Strategy,Miscellaneous,VirtualLife,Management,VirtualLife,Business/Tycoon;;Feb 4, 2008
;;Paws & Claws Pet School;;;Dec 20, 2006
;ValuSoft;Paws & Claws Pet Vet;Simulation,Strategy,Breeding/Constructing,Breeding/Constructing,Virtual,Career;;Feb 13, 2006
;;Paws & Claws Pet Vet 2: Healing Hands;;;Sep 30, 2007
;;Paws & Claws: Pampered Pets;;;Jan 5, 2009
;;Paws & Claws: Pet Vet: Australian Adventures;;;Oct 16, 2008
;Positech Games;Pax Galaxia;Strategy,Real-Time,Sci-Fi;;Apr 11, 2005
;THQ;Pax Imperia: Eminent Domain;Strategy,General,General;;Oct 31, 1997
;;Pax Regalia - Triage;;;Apr 25, 2012
5.3;DreamCatcher Interactive;Pax Romana;Strategy,Turn-Based,Historic,Historic;52;Nov 6, 2003
3.6;505 Games;Payday 2;Action,Shooter,First-Person,Fantasy,General,Fantasy,Shooter,Arcade;79;Aug 13, 2013
5.2;;Payday 2: Armored Transport;;;Nov 15, 2013
;;Payday 2: Gage Assault Pack;;;Sep 4, 2014
;;Payday 2: Gage Mod Courier;;;Apr 10, 2014
;;Payday 2: Gage Shotgun Pack;;;Jul 3, 2014
;;Payday 2: Gage Sniper Pack;;;May 8, 2014
4.4;;Payday 2: Gage Weapon Pack #01;;;Dec 6, 2013
;;Payday 2: Gage Weapon Pack #02;;;Jan 30, 2014
3.8;;Payday 2: The Big Bank Heist;;;Jun 17, 2014
7.8;Sony Online Entertainment;Payday: The Heist;Action,Shooter,First-Person,Fantasy,Fantasy,Shooter,Arcade;76;Oct 20, 2011
8.4;Sony Online Entertainment;Payday: The Heist - Wolfpack;Action,Shooter,First-Person,Fantasy,Fantasy,Shooter,Arcade;;Aug 7, 2012
;;Pe-2: Dive Bomber;;;Aug 5, 2014
;;PeaceMaker;;75;May 2, 2007
4.2;WizardWorks;Pearl Harbor: Defend the Fleet;Action,General,General;48;May 15, 2001
7.4;Simon & Schuster;Pearl Harbor: Zero Hour;Simulation,Flight,WWII;55;May 12, 2001
;;Pedra!;;;Feb 25, 2014
;;Peekaboo;;;Mar 8, 2012
8.2;;Peggle Deluxe;;85;Feb 19, 2008
;PopCap;Peggle Extreme;Action,Miscellaneous,Puzzle,Action,Puzzle,Puzzle;;Sep 11, 2007
8.4;;Peggle Nights;;76;Mar 26, 2009
6.5;;Peggle: World of Warcraft Edition;;;Jul 8, 2009
;;Penarium;;79;Sep 22, 2015
;;Penguin Puzzle;;;Feb 20, 2006
7.9;;Penguins Arena;;;Dec 18, 2008
6.8;;Penny Arcade Adventures: Episode Four;;70;Jun 7, 2013
8.3;Hothead Games;Penny Arcade Adventures: Episode One;Adventure,General,General;77;May 21, 2008
7.2;;Penny Arcade Adventures: Episode Three;;77;Jun 25, 2012
7.7;Hothead Games;Penny Arcade Adventures: Episode Two;Adventure,General,General;80;Nov 7, 2008
;eGames;Penny Dreadfuls Sweeney Todd;Adventure,General;;Mar 20, 2010
;;Pentagraph;;;Jul 23, 2004
8.3;;Penumbra Collection;;;Feb 23, 2009
8.7;Paradox Interactive;Penumbra: Black Plague;ActionAdventure,Horror,Horror;78;Feb 13, 2008
8.6;;Penumbra: Black Plague Gold Edition;;;Jan 23, 2009
7.8;Strategy First, Got Game Entertainment;Penumbra: Overture;ActionAdventure,Horror,Horror;73;May 8, 2007
5.8;;Penumbra: Requiem;;67;Aug 27, 2008
;SSI;People's General;Strategy,General;;Aug 31, 1998
;;Pequepon Adventures;;;Aug 6, 2009
;;Perdytacks;;;Jun 12, 2014
7.3;Perfect World Entertainment;Perfect World International;Role-Playing,MassivelyMultiplayerOnline,Fantasy,Fantasy;;Aug 19, 2008
;;Perfect World International: Descent;;;Feb 16, 2012
;;Perfect World International: Genesis;;;Mar 2, 2011
;;Perfect World International: Sirens of War;;;Nov 14, 2012
;;Perfect World International: The Age of Spirits;;;May 19, 2009
;;Perfection of Wisdom;;;Feb 18, 2013
;;Perfection.;;;Aug 28, 2013
;;PeriAreion;;;Feb 19, 2015
;;Perilous Peak;;;Dec 6, 2013
7.5;Codemasters;Perimeter;Strategy,Real-Time,Sci-Fi,Sci-Fi;77;Jun 30, 2004
4.1;Strategy First;Perimeter II: New Earth;Strategy,Real-Time,Sci-Fi,Sci-Fi;43;Feb 13, 2009
;Paradox Interactive;Perimeter: Emperor's Testament;Strategy,Real-Time,Sci-Fi,Sci-Fi;72;Sep 4, 2006
8.4;;Perpetuum;;;Oct 17, 2014
8.3;;Perspective;;;Dec 12, 2012
;;Pest Control From Outer Space;;;Mar 7, 2014
;;Pester;;;Jun 28, 2013
;;Pet Luv Spa & Resort Tycoon;;;Aug 10, 2007
;Legacy Interactive;Pet Pals: New Leash on Life;Miscellaneous,VirtualLife,VirtualLife;;Oct 22, 2008
;;Pet Racer;;;Jan 1, 2003
;;Pet Shop Hop;;;May 5, 2008
;;Pet Show Craze;;;Oct 22, 2008
;;Pet Spin;;;Sep 30, 2014
7.4;;Pet Vet 3D: Animal Hospital;;;Jul 18, 2006
8.0;Viva Media;Pet Vet 3D: Animal Hospital Down Under;Strategy,General,General;;Jan 28, 2008
;;Pet Vet 3D: Animal Hospital Triple Treat;;;Aug 27, 2008
;;Petank Party;;;Oct 1, 2008
;Real World Multimedia;Peter Gabriel: Eve;Adventure,General;;Mar 31, 1997
7.8;Ubisoft;Peter Jackson's King Kong: The Official Game of the Movie;ActionAdventure,Modern,Modern;77;Nov 21, 2005
;Incredible Technologies;Peter Jacobsen's Golden Tee Golf;Sports,Traditional,Golf,Arcade,Arcade;;Sep 11, 2000
;;Petrolhead Tactics;;;Jun 21, 2015
;;Pets Fun House;;;May 26, 2008
;Ubisoft;Petz Sports: Dog Playground;Simulation,Miscellaneous,VirtualLife,General,VirtualLife,Virtual,Pet;;Nov 4, 2008
;Ubisoft;Petz Vet;Action,General,Simulation,Miscellaneous,VirtualLife,VirtualLife,Virtual;;Mar 20, 2007
;Ubisoft;Petz: Catz 2;Simulation,Miscellaneous,VirtualLife,VirtualLife,Virtual,Pet;;Nov 15, 2007
;Ubisoft;Petz: Dogz 2;Simulation,Miscellaneous,VirtualLife,VirtualLife,Virtual,Pet;;Nov 13, 2007
;Ubisoft;Petz: Dogz 5 / Catz 5;Miscellaneous,Compilation,Compilation;;Jan 15, 2005
;;Petz: Horse Club;;;Nov 11, 2008
;Ubisoft;Petz: Horsez 2;Simulation,Miscellaneous,VirtualLife,VirtualLife,Virtual,Pet;;Nov 15, 2007
;Sierra Entertainment;PGA Championship Golf 1999 Edition;Sports,Traditional,Golf,Sim;;May 31, 1999
;Sierra Entertainment;PGA Championship Golf 2000;Sports,Traditional,Golf,Sim,Sim;;Jun 1, 2000
;Electronic Arts;PGA Tour Pro;Sports,Traditional,Golf,Sim,Sim,Individual;;May 31, 1997
;;Phantasmaburbia;;;Mar 5, 2013
6.3;Sierra Entertainment;Phantasmagoria: A Puzzle of Flesh;Adventure,General,General;;Nov 30, 1996
;;Phantasmal;;;Apr 29, 2015
;;Phantasmat;;;Feb 8, 2011
;;Phantasy Star II;;;May 2, 2012
;;Phantasy Star III: Generations of Doom;;;May 2, 2012
8.2;;Phantasy Star IV: The End of the Millennium;;;May 2, 2012
8.7;Sega;Phantasy Star Online: Blue Burst;Role-Playing,ActionRPG,ActionRPG;;Jun 23, 2005
7.1;Sega;Phantasy Star Universe;Role-Playing,ActionRPG,ActionRPG;59;Oct 24, 2006
8.4;Sega;Phantasy Star Universe: Ambition of the Illuminus;Role-Playing,General,ActionRPG;;Nov 21, 2007
8.1;;Phantom Breaker: Battle Grounds;;64;Jan 23, 2015
8.6;Sierra Entertainment;Pharaoh;Strategy,General,General;;Oct 31, 1999
;;Phasewarp;;;Oct 14, 2014
;;Pheon;;;Sep 18, 2010
;;Phineas and Ferb: New Inventions;;;Feb 24, 2015
;;Phlinx to Go;;;Oct 1, 2005
;;Phoenix Force;;;Nov 13, 2014
;;Photon Phighter Origins;;;Jun 24, 2014
;;PHT Memory Match;;;Apr 28, 2015
;Rapid Reality Games;Phylon;Action,Shooter,First-Person,Sci-Fi;;Jun 20, 2007
;;Pi;;;Sep 17, 2011
;;Pi Story;;;Jun 28, 2008
;;Piano Wizard;;;Oct 19, 2005
;;Picaroon;;;Jan 10, 2011
;;Pick Me, Honey!;;;Dec 20, 2004
;;Pick the Corn;;;Sep 3, 2014
;;Pickers;;;Feb 22, 2012
;;Pickle Frenzy;;;Oct 20, 2013
;;PICNIC;;;Oct 10, 2014
;;Picubic;;;Feb 3, 2014
7.9;Might and Delight;Pid;Action,Platformer,2D,Platformer,2D;63;Oct 31, 2012
;;Piece of Wonder;;;Feb 28, 2007
6.6;;Pier Solar and the Great Architects;;73;Sep 30, 2014
7.1;;Pike & Shot;;;Oct 17, 2014
;;Pike and Shot: Campaigns 1494-1698;;;Aug 13, 2015
;;PikGem;;;Dec 17, 2009
;;Pillar;;;May 29, 2015
8.4;;Pillars of Eternity;;89;Mar 26, 2015
7.9;;Pillars of Eternity: The White March - Part 1;;76;Aug 25, 2015
;;Pilot Brothers;;;Dec 18, 2014
;;Pilot Brothers 2;;;Dec 31, 2014
;;Pilot Brothers 3: Back Side of the Earth;;;Jan 22, 2015
;;Pilot Crusader;;;Jul 10, 2015
;;Pilota;;;Mar 18, 2014
;;Piloteer;;;Sep 25, 2015
;;Pimander;;;Apr 20, 2015
;Microsoft Game Studios;Pinball Arcade;Miscellaneous,Parlor,Pinball;;Nov 30, 1998
;21st Century Entertainment;Pinball Builder: A Construction Kit;Miscellaneous,Parlor,Pinball;;Oct 31, 1996
7.9;Microsoft Game Studios;Pinball FX 2;Action,Miscellaneous,Parlor,Pinball,Pinball;84;Oct 27, 2012
;Zen Studios;Pinball FX 2 - Star Wars Pinball: Balance of the Force;Action,Miscellaneous,Parlor,Pinball,Pinball;;Oct 17, 2013
;;Pinball FX 2: Balls of Glory;;;Oct 20, 2015
;;Pinball FX 2: Core Pack;;;May 10, 2013
;;Pinball FX 2: Earth Defense;;;Aug 27, 2013
;;Pinball FX 2: Epic Quest;;;May 29, 2013
;;Pinball FX 2: Excalibur;;;Jul 26, 2013
;;Pinball FX 2: Guardians of the Galaxy;;;Jul 30, 2014
;;Pinball FX 2: MARS;;;Jul 26, 2013
;;Pinball FX 2: Marvel Pinball;;;May 10, 2013
;;Pinball FX 2: Marvel Pinball - Avengers Chronicles;;;May 10, 2013
;;Pinball FX 2: Marvel Pinball - Captain America;;;Jul 5, 2013
;;Pinball FX 2: Marvel Pinball - Civil War;;;Jun 21, 2013
;;Pinball FX 2: Marvel Pinball - Fantastic Four;;;Jun 21, 2013
;;Pinball FX 2: Marvel Pinball - Vengeance and Virtue;;;May 10, 2013
;;Pinball FX 2: Paranormal;;;Jun 21, 2013
;;Pinball FX 2: Sorcerer's Lair;;;Jun 18, 2013
;;Pinball FX 2: South Park: Super-Sweet Pinball;;;Oct 15, 2014
;;Pinball FX 2: Star Wars Pinball;;;May 10, 2013
;;Pinball FX 2: The Walking Dead;;;Aug 27, 2014
;;Pinball FX 2: Zen Classics;;;May 10, 2013
;;Pinball FX2 - Marvel's Ant-Man;;;Jul 15, 2015
;;Pinball FX2 - Marvel's Avengers: Age of Ultron;;;Apr 22, 2015
;;Pinball FX2 - Portal Pinball;;;May 27, 2015
;;Pinball FX2 - Venom;;;Dec 9, 2014
;;Pinball Master;;;Sep 27, 2002
7.5;;Pineapple Smash Crew;;62;Feb 2, 2012
5.8;;Pineview Drive;;58;Jul 31, 2014
;;Pinewood Derby;;;Sep 24, 2008
;;PING 1.5+;;;Aug 13, 2015
;;Pink Heaven;;;Nov 4, 2015
;;Pink Hour;;;Oct 28, 2015
;Empire Interactive;Pipe Mania;Miscellaneous,Puzzle,General,General,Puzzle;;Sep 26, 2008
;;Pirate Hell;;;Nov 7, 2014
;Encore Software, Inc.;Pirate Hunter;ActionAdventure,Historic,Historic;67;Oct 17, 2003
;;Pirate Mysteries: A Tale of Monkeys, Masks, and Hidden Objects;;;Nov 22, 2010
;;Pirate Poppers;;;Oct 13, 2006
;;Pirate Storm;;;Feb 14, 2012
;;Pirate's Jewels II;;;Nov 24, 2013
;;Pirate's Life;;;Apr 17, 2015
7.5;KingsIsle Entertainment, Inc.;Pirate101;Role-Playing,MassivelyMultiplayerOnline,Fantasy,Fantasy;;Nov 29, 2012
;;Pirated Pirates;;;Jul 8, 2014
;;PirateHell;;;Mar 26, 2013
;Sony Online Entertainment;Pirates at Ocean's Edge;Strategy,Turn-Based,Fantasy;;Nov 28, 2007
;Sony Online Entertainment;Pirates CSG Online;Strategy,Turn-Based,Fantasy;;Jan 9, 2007
;;Pirates Deck;;;Aug 10, 2015
6.2;Paradox Interactive;Pirates of Black Cove;Strategy,General,General;56;Aug 2, 2011
;;Pirates of Black Cove: Origins;;;Dec 15, 2011
;;Pirates of the Atlantic;;;Sep 25, 2006
7.6;Sony Platform Publishing;Pirates of the Burning Sea;Role-Playing,MassivelyMultiplayerOnline,Historic;76;Jan 21, 2008
7.3;Bethesda Softworks;Pirates of the Caribbean;Role-Playing,ActionRPG,ActionRPG;64;Jun 30, 2003
7.3;Disney Online;Pirates of the Caribbean Online;Role-Playing,MassivelyMultiplayerOnline,Fantasy,Fantasy;60;Oct 31, 2007
6.7;Disney Interactive Studios;Pirates of the Caribbean: At World's End;ActionAdventure,Historic,Historic;57;May 22, 2007
5.1;Bethesda Softworks;Pirates of the Caribbean: The Legend of Jack Sparrow;ActionAdventure,Historic,Historic;49;Jun 28, 2006
;;Pirates of the Mysterious Islands;;;May 10, 2007
;;Pirates of the Spanish Main;;;Feb 27, 2007
;;Pirates of Treasure Island;;;Jul 27, 2004
;;Pirates vs Corsairs: Davy Jones' Gold;;;May 23, 2013
;;Pirates! Quest for Booty;;;May 2, 2015
;Activision;Pirateville;Miscellaneous,Puzzle,General,General,Puzzle;;Feb 20, 2008
;;Piston;;;Mar 29, 2015
8.2;Aspyr;Pitfall: The Lost Expedition;Action,Platformer,3D,Platformer,3D;66;Oct 15, 2004
;;Pitiri 1977;;;Nov 7, 2014
;;Pitman;;;Feb 5, 2012
;;Pivvot;;;Jul 14, 2014
8.0;;Pix the Cat;;77;Jan 29, 2015
;;Pixel Boy;;;May 30, 2014
;;Pixel Dungeon;;;May 29, 2015
;;Pixel Dungeons;;;Jan 30, 2013
;;Pixel Fodder;;;Jul 20, 2015
;;Pixel Force: Left 4 Dead;;;Jan 4, 2010
;;Pixel Galaxy;;66;Oct 2, 2015
;;PIXEL GUNSLINGER 3D - HARDCORE JOURNEY;;;Feb 15, 2015
;;Pixel Heroes - Byte & Magic;;;Feb 6, 2015
;;Pixel Hunter;;;Jul 17, 2014
;;Pixel Knight;;;Jul 9, 2013
6.8;;Pixel Piracy;;;Dec 12, 2013
;;Pixel Puzzles 2: Anime;;;Mar 27, 2015
;;Pixel Puzzles 2: Birds;;;Feb 20, 2015
6.0;;Pixel Puzzles: Japan;;;Apr 17, 2014
;;Pixel Puzzles: UndeadZ;;;Jun 6, 2014
;;Pixel Space;;;Jul 27, 2015
;;Pixel Star;;;May 22, 2015
;;Pixelium Planoid Shooter;;;Apr 27, 2014
6.7;Q-Games;PixelJunk Eden;Action,Platformer,2D,Platformer,2D;81;Feb 2, 2012
7.4;;PixelJunk Monsters: Ultimate;;72;Aug 26, 2013
7.8;Double Eleven;PixelJunk Shooter;Action,Shooter,Static,Shooter,Static,Shoot-'Em-Up,Top-Down;73;Nov 11, 2013
;;PixelJunk Shooter Ultimate;;;Oct 21, 2015
;;PixelLand 2;;;Dec 9, 2014
;;Pixelry;;;Mar 5, 2012
;MSN Games;Pixelus;Miscellaneous,Puzzle,General,General,Puzzle;;Dec 30, 2005
;;Pixolz;;;May 12, 2015
;;Pizza Deliciozo;;;Dec 9, 2009
;;Pizza Express;;;Jun 25, 2015
;PopCap;Pizza Frenzy;Action,General,General;;Feb 2, 2005
;;Pizza Morgana: Monsters and Manipulations in the Magical Forest;;;Aug 16, 2009
;;Pizza, Pizza!;;;Aug 6, 2013
;;PizzaDude: Special Delivery;;;Jun 10, 2005
;;Pizzarian;;;Feb 3, 2015
7.7;;Plague Inc: Evolved;;;Feb 20, 2014
7.7;;Plain Sight;;76;Apr 5, 2010
;;Plan It Green;;;Apr 20, 2009
;SegaSoft;Plane Crazy;Action,General,General;;Sep 30, 1998
9.4;Interplay;Planescape: Torment;Role-Playing,General,PC-styleRPG;91;Nov 30, 1999
;;Planet 51 Online;;;Nov 6, 2009
4.8;1C;Planet Alcatraz;Role-Playing,Console-styleRPG;;Apr 16, 2014
;;Planet Alcatraz 2;;;Aug 12, 2015
;Slam Games;Planet Busters;Miscellaneous,General,General,Puzzle,Puzzle;;Jun 30, 2008
;;Planet Calypso;;;Aug 27, 2009
7.6;;Planet Explorers;;;Mar 11, 2014
;;Planet Horse;;;Nov 17, 2010
;;Planet KA-TH7X;;;Jun 6, 2015
4.0;Ubisoft;Planet of the Apes;Action,General,General;41;Sep 19, 2001
;;Planet of the Eights;;;Jan 24, 2011
;;Planet of the Eyes;;;Aug 24, 2015
;;Planet Stronghold;;;Feb 27, 2011
;;Planet War (2014);;;Jan 26, 2014
7.8;;Planetarian: the reverie of a little planet;;;Sep 12, 2014
5.6;;Planetary Annihilation;;62;Sep 5, 2014
5.7;;Planetary Annihilation: TITANS;;;Aug 18, 2015
;;Planetary Prospectors: A.R.M. (Asteroid Resource Mining);;;Sep 15, 2015
8.4;;Planetbase;;;Oct 16, 2015
;;Planets Under Attack;;;Sep 27, 2012
5.8;;Planets Under Attack;;;Sep 27, 2012
;;Planetship;;;Feb 6, 2015
7.4;Sony Online Entertainment;PlanetSide;Role-Playing,Sci-Fi,MassivelyMultiplayerOnline,Sci-Fi,MassivelyMultiplayer;81;May 20, 2003
7.0;Sony Online Entertainment;PlanetSide 2;Action,Role-Playing,Shooter,First-Person,Sci-Fi,Sci-Fi,MassivelyMultiplayerOnline,Sci-Fi,Shooter,Arcade;84;Nov 20, 2012
;Sony Online Entertainment;PlanetSide: Aftershock;Action,Shooter,First-Person,Sci-Fi,Sci-Fi,Shooter,Arcade;;Oct 19, 2004
;Sony Online Entertainment;PlanetSide: Core Combat;Action,Shooter,First-Person,Sci-Fi,Sci-Fi,Shooter,Arcade;63;Oct 27, 2003
;;Planetventure;;;Apr 6, 2014
;;Plant Tycoon;;;Jan 22, 2008
;Take-Two Interactive;Plantasia;Strategy,General,General;;Oct 13, 2006
7.7;;Plants vs Zombies: Garden Warfare;;78;Jun 24, 2014
8.9;PopCap;Plants vs. Zombies;Strategy,Real-Time,Fantasy,General,Fantasy;87;Aug 18, 2009
;;Plataforma;;;Nov 29, 2013
;;Platfinity;;;Nov 8, 2014
;;Platformance: Castle Pain;;;Aug 10, 2012
;;Platformance: Temple Death;;;Aug 10, 2012
7.0;;Platformines;;67;Mar 28, 2014
6.0;Strategy First;Platoon: The 1st Airborne Cavalry Division in Vietnam;Strategy,Real-Time,Military;49;Nov 21, 2002
;Oberon Media;Platypus;Action,Shooter,Scrolling,Shooter,Scrolling,Shoot-'Em-Up,Vertical,Horizontal;;May 24, 2005
;;Platypus II;;;Feb 14, 2007
;;Platypus Mega Pack;;;Aug 15, 2014
;;Play Chess Fritz 7;;;Jul 1, 2003
;;Play Chess: Deep Fritz Grand Master Deluxe;;;Feb 4, 2006
;;Play! The Ultimate Casual Game Collection;;;Apr 30, 2009
;;PLAY! Volume 2;;;Oct 22, 2009
5.4;Arush Entertainment;Playboy: The Mansion;Strategy,Tycoon,Tycoon;59;Jan 25, 2005
;;Playing History: Slave Trade;;;Aug 27, 2015
;;Playing History: The Plague;;;Oct 21, 2015
;;Playing History: Vikings;;;Oct 18, 2014
;;Playmobil 2 Pack;;;Dec 8, 2009
;;Plazma Being;;;Feb 9, 2015
8.3;;Please, Don't Touch Anything;;;Mar 26, 2015
;;Plith;;;Jun 19, 2012
;;Plop, Fizz, Boom!;;;Mar 4, 2014
;;Pluck;;;Jul 31, 2015
7.8;;Plug & Play;;;Mar 5, 2015
;;Plush;;;Feb 14, 2015
6.5;;Pneuma: Breath of Life;;63;Feb 27, 2015
;;Pnorar;;;Mar 12, 2015
;;Pocket Dimensional Clash;;;Jan 1, 2010
;;Pocket God vs Desert Ashes;;;Aug 19, 2015
;;Pockie Kingdom;;;Mar 2, 2014
;;Pockie Ninja;;;Mar 25, 2011
;Ubisoft;POD;Driving,Racing,Futuristic,Futuristic;;Feb 28, 1997
;;Pogo Family Fun Pack;;;Oct 10, 2006
;;Point Perfect;;;Jul 17, 2014
;;Poisoned Heart in Swampland;;;Sep 15, 2014
;;Poker For Dummies;;;Oct 27, 2008
6.9;Telltale Games;Poker Night 2;Miscellaneous,Parlor,Gambling,Gambling;75;Apr 26, 2013
7.0;;Poker Night at the Inventory;;71;Nov 22, 2010
;Interplay;Poker Night with David Sklansky;Miscellaneous,Parlor,Gambling,Gambling;;Oct 5, 1999
;;Poker Pop;;;Oct 13, 2006
;;Poker Pretty Girls Battle: Texas Hold'em;;;Oct 21, 2015
;;Poker Simulator 2015;;;Mar 6, 2015
;Funkitron;Poker Superstars;Miscellaneous,Parlor,Gambling,Gambling;;May 11, 2005
;;Poker Superstars II;;;Oct 23, 2006
;Funkitron;Poker Superstars III: Gold Chip Challenge;Miscellaneous,Parlor,Gambling;;Mar 18, 2008
;;Polar Bowler;;;Aug 3, 2004
;;Polar Games;;;Feb 24, 2006
;;Polar Games 2;;;Apr 29, 2008
;;Polar Sports Vol. 1;;;Aug 12, 2009
;;Polarity;;;Nov 7, 2014
;;Polarium;;;Apr 15, 2013
2.9;;Pole Position 2012;;;Apr 26, 2012
8.3;Vivendi Games;Police Quest Collection;Miscellaneous,Compilation,Compilation;;Sep 15, 2006
7.3;Sierra Entertainment;Police Quest: SWAT 2;Strategy,Real-Time,Modern,Modern;;Jun 30, 1998
;;Poltergeist: A Pixelated Horror;;70;Oct 21, 2014
;;Polyball;;;Jun 4, 2015
;;Polychromatic;;;Oct 2, 2015
;;Polygon Storm;;;Jun 18, 2013
;;Polygonauts;;;Apr 16, 2014
